channel_entity_id,channel_entity_type,channel_name,channel_number,super_category_term,category_term,channel_description,channel_image_url,player_landing_page
fbf3f7ed-b12d-410e-e527-d3100d90acee,channel-linear,Sports 964,964,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vODIvODI5NmQyZjRjODExMjMxYzA4YzIxNjZmNjZiYTg1ZTdfMTY5OTM3NTQxMy5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fbf3f7ed-b12d-410e-e527-d3100d90acee
33a755a1-f96a-921b-eb35-eaf7876e5dba,channel-linear,Sports 965,965,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMTYvMTY1YjA4ZDk3YzU5NGZiOTFmNGIyMDk1YmViYzUxMTFfMTY5OTM3NTU3MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/33a755a1-f96a-921b-eb35-eaf7876e5dba
71a1fd7c-45e0-83f2-380b-730db7f3a8b3,channel-linear,Sports 966,966,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMDMvMDM1MmIyZjJlZWIzNWMyMzZmMzMzNGRmMWZlMGI0OWNfMTY5OTM3NjIwNi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/71a1fd7c-45e0-83f2-380b-730db7f3a8b3
453c679c-6245-b7e0-d15a-febafe086f40,channel-linear,Sports 967,967,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMTkvMTllNjEyNTFhNTVjMDhkN2YyMjA5MGUzZDc5NTAwZGRfMTY5OTM3NTU5Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/453c679c-6245-b7e0-d15a-febafe086f40
bd1cd910-3449-607f-cd34-d610d7d81904,channel-linear,Sports 968,968,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNmEvNmE1NGY4M2EzMTA4NzhiMTg5ZTZkZDU0Yzg2NDM5NjhfMTY5OTM3NTY4Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/bd1cd910-3449-607f-cd34-d610d7d81904
d5ea02ab-5c78-1e67-f4e2-f284c48fea4b,channel-linear,Sports 969,969,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZGMvZGM1ZWM4YmNmN2U2ZGUyYjM1MzE2Y2VmOWIxZjMzYmVfMTY5OTM3NTI4MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/d5ea02ab-5c78-1e67-f4e2-f284c48fea4b
362bbdc9-e980-34cd-0c9f-ca99b7ce0e78,channel-linear,Sports 970,970,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYTcvYTdhNWM2OWVmNzY3ODk5ODViOWQyNmFiMzg4Yzg1ZjdfMTY5OTM3NTY2MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/362bbdc9-e980-34cd-0c9f-ca99b7ce0e78
9afa01eb-68eb-6720-b6db-f3adf9b2f8cd,channel-linear,Sports 971,971,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNDEvNDE1YzA0YzU1NTMzN2RlZDAxNjdlM2I3ODI0ODY1MmVfMTY5OTM3NTQ5NC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/9afa01eb-68eb-6720-b6db-f3adf9b2f8cd
e17875c7-adb2-5747-19ee-e49da12beb4a,channel-linear,Sports 972,972,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTMvOTM2ODRmYjNkMTk3NDRjMjcxNTc4ZmYzODM1NDFkY2ZfMTY5OTM3NTExMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/e17875c7-adb2-5747-19ee-e49da12beb4a
628c4c43-c11f-86e3-90ba-be562a361317,channel-linear,Sports 973,973,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNjcvNjdmNzNmMTM1MDViZTdlMDNjZGY4NTdiZmQ0NWRlZGJfMTY5OTM3NTU1OS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/628c4c43-c11f-86e3-90ba-be562a361317
715bd147-bdc6-53ed-c990-7b348c83a7a0,channel-linear,Sports 974,974,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNjAvNjA4MmJhYjA5M2RmNjk5ZThkMjdhNjhmNTdiZWU5ZjFfMTY5OTM3NTE3Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/715bd147-bdc6-53ed-c990-7b348c83a7a0
3bfee75a-49bb-3693-562e-2e454bc7776f,channel-linear,Sports 975,975,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vY2EvY2ExYjg3N2JjZDE0NWU1N2ZhMDM0Yzk0N2E5MDhlMzRfMTY5OTM3NjIyMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/3bfee75a-49bb-3693-562e-2e454bc7776f
4d956d91-4f04-f839-d44f-6678299b1e2b,channel-linear,Sports 976,976,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNzgvNzg5YjdjMGM3NmEzZTk0Mzc4ZDEwOGExODI1NmFiM2ZfMTY5OTM3NjI2NS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/4d956d91-4f04-f839-d44f-6678299b1e2b
0a175ec0-92ce-a329-b9a4-4194d282b012,channel-linear,Sports 977,977,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMmUvMmUzNTkwNDU2ZTQ3YTU2ZjVmMDAyNTk5OTc5MWZmMWJfMTY5OTM3NTg3Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/0a175ec0-92ce-a329-b9a4-4194d282b012
be12d233-3e43-ff78-0c51-1b99c489441f,channel-linear,Sports 978,978,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYjgvYjhhMjYwY2FmYWY5NTY4MmZjZTYyZDMyMDExYzc4MmJfMTY5OTM3NjA5MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/be12d233-3e43-ff78-0c51-1b99c489441f
0d290ea3-9179-da3a-b58e-9dd3dc62fb7b,channel-linear,Sports 979,979,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZTAvZTA3ZjhmNmIzNmYzZDc1ZGU3ODg2MGVjZjE2OTAzZmZfMTY5OTM3NTY1OC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/0d290ea3-9179-da3a-b58e-9dd3dc62fb7b
2d8fdcb4-d659-d753-4a02-bef46c8d43c0,channel-linear,Sports 980,980,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMzAvMzBjODEyYmVlZmM1NzMyMjJkNjljNTM2ZjI2ZDljZmZfMTY5OTM3NTc5OC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/2d8fdcb4-d659-d753-4a02-bef46c8d43c0
c0b87b0b-d883-ea96-1397-02b6c8337df0,channel-linear,Sports 981,981,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMWQvMWRkZDBhOGNkYmJiMDk0MTlhN2I5MjhkOGU1MWY3MThfMTY5OTM3NTM3Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/c0b87b0b-d883-ea96-1397-02b6c8337df0
b024ffb5-5849-cbed-9892-a662e1fd8ba9,channel-linear,Sports 982,982,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNDUvNDVkODUzNDdlMzg1Yjc2ZWNmNDUwMzFmNDc5OTU1NmJfMTY5OTM3NjE5Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/b024ffb5-5849-cbed-9892-a662e1fd8ba9
d958fe00-bd69-4938-5641-a2353577bf9b,channel-linear,Sports 983,983,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNjAvNjAyNzk1YzAzY2RjMWUwMzNhYzgzODBhZDdlMTdjYzNfMTY5OTM3NTM2Mi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/d958fe00-bd69-4938-5641-a2353577bf9b
2731dc6c-3d44-bfbb-e0de-5379dda8b403,channel-linear,Sports 984,984,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZWMvZWNlNjgyMWRmMDY4N2I4MjQ0OTdkNWQ1Zjc4Zjk1MGNfMTY5OTM3NTIyOC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/2731dc6c-3d44-bfbb-e0de-5379dda8b403
a39064ba-a2b9-01b2-fa8e-d60cb78179ac,channel-linear,Sports 985,985,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNjAvNjAyNzI0MmU1MmFmNzdlN2JlMzgyOWMxNDcxMmQzYmZfMTY5OTM3NTkwMy5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/a39064ba-a2b9-01b2-fa8e-d60cb78179ac
d8ad98b3-d661-3c32-5e4a-464fbaaf861b,channel-linear,Sports 986,986,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYzAvYzBhZTYxMTY2YjczYzgwZjNmN2QxMzViY2I5ZDU2M2RfMTY5OTM3NTc4OS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/d8ad98b3-d661-3c32-5e4a-464fbaaf861b
e5e0508b-cfca-6616-47f1-acd16eaeff75,channel-linear,Sports 987,987,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYTYvYTYwOTVmYzFiYzcxMTY4OWE5NmZkM2JiZDllNGJiYTBfMTY5OTM3NTQyNy5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/e5e0508b-cfca-6616-47f1-acd16eaeff75
4fcfce27-552d-ffc6-4e79-cdb3b53391a9,channel-linear,Sports 988,988,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMDUvMDU5YjhiMjM2OWU2OGUyZDI2YzMxOGMwOWYzODVkMTBfMTY5OTM3NTk2MS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/4fcfce27-552d-ffc6-4e79-cdb3b53391a9
02ff1105-7361-e874-1577-936f0114346b,channel-linear,Sports 989,989,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYzEvYzE1ZWQ1YWMyMTNkMjIwM2MzNDBlNGYxNTU2ZDY0MGNfMTY5OTM3NTEzMy5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/02ff1105-7361-e874-1577-936f0114346b
036be0de-b618-b305-7b13-24347d03110b,channel-linear,Sports 990,990,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vZmMvZmNiOWI2YTE3MDY4OWEyYTY4YzhjYjdlZWEzZGM5M2ZfMTY5OTM3NjEyMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/036be0de-b618-b305-7b13-24347d03110b
77f68b58-2e59-1379-416f-0da7ffaa9060,channel-linear,Sports 991,991,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMzAvMzA5YzA5YzliMGEzMTc3NmYzMWYyMDFkOWM5ZGViMjNfMTY5OTM3NTg3MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/77f68b58-2e59-1379-416f-0da7ffaa9060
04b2a781-8a7b-e44b-97c1-e32586477952,channel-linear,Sports 992,992,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYzcvYzc0NDQ5M2Y5NzRjZjhlNzZhMjgzNjQ5ZGI5OTVkYWNfMTY5OTM3NTg0My5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/04b2a781-8a7b-e44b-97c1-e32586477952
0dd1d12b-eacb-4676-1503-0f31d536f101,channel-linear,Sports 993,993,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNDEvNDE1MmM0ODJkZWQ4NzVhNjliMjY4NDU5MjE1MjZlYWNfMTY5OTM3NTU4Ny5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/0dd1d12b-eacb-4676-1503-0f31d536f101
fe842efd-bd29-8e0d-03bf-3f83fe4a2292,channel-linear,Sports 994,994,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNWQvNWQxM2U0MzU1YTBhZWY4ZDc2ZWMzZTY4NTJhYmVjYWZfMTY5OTM3NTQxNi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fe842efd-bd29-8e0d-03bf-3f83fe4a2292
0399f6d5-209f-d09c-26cf-1b546472745f,channel-linear,Sports 995,995,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNmUvNmVmNjllY2NlNzg4NDFmMzAzMzkxYTZmZTVhYjBjZWFfMTcwMDE1NDYyMC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/0399f6d5-209f-d09c-26cf-1b546472745f
4263e4aa-ad7c-180c-2ca8-7b092bbfa2b5,channel-linear,Sports 996,996,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMzMvMzMzMDQ2YjkxNGJmMzVjNTBhM2I1MTVlYzkwMzhiYjdfMTcwMDE1NDYwMS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/4263e4aa-ad7c-180c-2ca8-7b092bbfa2b5
b052e2d1-3aca-52b0-3c63-cfa55f12ef17,channel-linear,Sports 997,997,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vOTEvOTFmYTkzMTE0ZTFlOTY3NjgxNTE2YmUyNTg2ZWY3ZjNfMTcwMDE1NDYzNi5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/b052e2d1-3aca-52b0-3c63-cfa55f12ef17
3c102600-4c64-04e0-3bc6-edcd77b6fb8b,channel-linear,Sports 998,998,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vODUvODU4ZTI4NjU1NzkyNzE2MjU5OWQ1N2RlN2IwYWUyNWVfMTY5OTM3NTc2NC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/3c102600-4c64-04e0-3bc6-edcd77b6fb8b
fb4adb28-6794-d1a5-931f-294955b91a83,channel-linear,Sports 999,999,Sports,Other Play-by-Play,Live sports coverage,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vMDcvMDcxZTlhMGQxYTQ0NDg3NTRkZTFlNmI3MDYyMzM5ODJfMTY5OTM3NTc2Ni5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-linear/entity/fb4adb28-6794-d1a5-931f-294955b91a83
86d52e32-09bf-a02d-1b6b-077e0aa05200,channel-xtra,Hits 1 Hitbound,1000,Music,New Music Discovery,New & emerging pop songs,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi8zOC8zODBjZjA2ZWU0ZDAzMjZkOTFiYzcxNmVkZjk5MGY2YV8xNzcwMDU0NDI5LnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-xtra/entity/86d52e32-09bf-a02d-1b6b-077e0aa05200
91109e50-f6d7-3c63-1403-d841e3819b84,channel-xtra,Hits 1 Top Hits,1001,Music,Today's Hits,The latest pop music hits,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9jZS9jZWIyODUzZGJhNDgzODY3OTcxOWI0YTk2MjcyZmFhY18xNzcwMDU0NDI5LnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-xtra/entity/91109e50-f6d7-3c63-1403-d841e3819b84
a07b6f60-5f62-a362-0aca-ef923deb64ad,channel-xtra,Hits 1 Workout,1002,Music,Workout,High-energy modern pop mix,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi81OC81ODVhYjRiMmM2OTYzM2U5OGVhMmExNWE0M2E0NDc1MV8xNzcwMDU0MzUxLnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-xtra/entity/a07b6f60-5f62-a362-0aca-ef923deb64ad
b9360988-8101-23dd-8518-fc52acf93212,channel-xtra,New Music Mash,1003,Music,Music Mash,Best new pop/country/alt/R&B mix,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vYWMvYWMzNzY2NzY4ODVkNmZjN2ZhODUxMjg1MjgzZGU1NmJfMTcxMDQzMTc5OS5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-xtra/entity/b9360988-8101-23dd-8518-fc52acf93212
b546a271-6058-6512-1dd5-12de98976dcf,channel-xtra,Pulse Top Hits,1004,Music,Today's Hits,New & recent adult pop,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJpZi9lYS9lYWM0NjJiZWQ3NWQzMWIxYmFjYzFmYjU2MTMxZDgyZF8xNzY3MzgyODg3LnBuZyIsImVkaXRzIjpbeyJmb3JtYXQiOnsidHlwZSI6ImpwZWcifX0seyJyZXNpemUiOnsid2lkdGgiOjYwMCwiaGVpZ2h0Ijo2MDB9fV19,https://www.siriusxm.com/player/channel-xtra/entity/b546a271-6058-6512-1dd5-12de98976dcf
2016d325-03e5-ef06-a80f-de215b6f2d87,channel-xtra,50s/60s Pop Hits,1005,Music,Music Mash,Flashback oldies-era tracks,https://imgsrv-sxm-prod-device.streaming.siriusxm.com/eyJrZXkiOiJhZW0vNGUvNGUzMmVlZGZjMWFiYjk5NWRiZGY2MWU5NmQ1YTM1ZDFfMTY5OTM3NTY0MC5qcGVnIiwiZWRpdHMiOlt7ImZvcm1hdCI6eyJ0eXBlIjoianBlZyJ9fSx7InJlc2l6ZSI6eyJ3aWR0aCI6NjAwLCJoZWlnaHQiOjYwMH19XX0=,https://www.siriusxm.com/player/channel-xtra/entity/2016d325-03e5-ef06-a80f-de215b6f2d87
